plz,kreisid,kreisname
24321,6,Plön – Neumünster
24601,6,Plön – Neumünster
24217,6,Plön – Neumünster
24327,6,Plön – Neumünster
24620,6,Plön – Neumünster
24306,6,Plön – Neumünster
24220,6,Plön – Neumünster
24250,6,Plön – Neumünster
24235,6,Plön – Neumünster
24329,6,Plön – Neumünster
24326,6,Plön – Neumünster
24232,6,Plön – Neumünster
24326,6,Plön – Neumünster
24253,6,Plön – Neumünster
24217,6,Plön – Neumünster
24321,6,Plön – Neumünster
24329,6,Plön – Neumünster
24245,6,Plön – Neumünster
24625,6,Plön – Neumünster
24226,6,Plön – Neumünster
24321,6,Plön – Neumünster
24327,6,Plön – Neumünster
24217,6,Plön – Neumünster
24257,6,Plön – Neumünster
24321,6,Plön – Neumünster
24211,6,Plön – Neumünster
24326,6,Plön – Neumünster
24245,6,Plön – Neumünster
23714,6,Plön – Neumünster
24321,6,Plön – Neumünster
24245,6,Plön – Neumünster
24327,6,Plön – Neumünster
24257,6,Plön – Neumünster
24217,6,Plön – Neumünster
24217,6,Plön – Neumünster
24211,6,Plön – Neumünster
24235,6,Plön – Neumünster
24238,6,Plön – Neumünster
24306,6,Plön – Neumünster
24211,6,Plön – Neumünster
24250,6,Plön – Neumünster
24321,6,Plön – Neumünster
24235,6,Plön – Neumünster
24238,6,Plön – Neumünster
24248,6,Plön – Neumünster
24238,6,Plön – Neumünster
24326,6,Plön – Neumünster
24250,6,Plön – Neumünster
24321,6,Plön – Neumünster
24253,6,Plön – Neumünster
24306,6,Plön – Neumünster
24211,6,Plön – Neumünster
24211,6,Plön – Neumünster
24253,6,Plön – Neumünster
24211,6,Plön – Neumünster
24253,6,Plön – Neumünster
24329,6,Plön – Neumünster
24211,6,Plön – Neumünster
24306,6,Plön – Neumünster
24619,6,Plön – Neumünster
24601,6,Plön – Neumünster
24211,6,Plön – Neumünster
24637,6,Plön – Neumünster
24256,6,Plön – Neumünster
24217,6,Plön – Neumünster
24232,6,Plön – Neumünster
24257,6,Plön – Neumünster
24238,6,Plön – Neumünster
24217,6,Plön – Neumünster
24235,6,Plön – Neumünster
24601,6,Plön – Neumünster
24256,6,Plön – Neumünster
24321,6,Plön – Neumünster
24536,6,Plön – Neumünster
24211,6,Plön – Neumünster
24601,6,Plön – Neumünster
24250,6,Plön – Neumünster
24235,6,Plön – Neumünster
24217,6,Plön – Neumünster
24306,6,Plön – Neumünster
24256,6,Plön – Neumünster
24223,6,Plön – Neumünster
24598,6,Plön – Neumünster
24635,6,Plön – Neumünster
24626,6,Plön – Neumünster
24598,6,Plön – Neumünster
24598,6,Plön – Neumünster
24635,6,Plön – Neumünster
25482,7,Pinneberg
25355,7,Pinneberg
25355,7,Pinneberg
25485,7,Pinneberg
25474,7,Pinneberg
25364,7,Pinneberg
25335,7,Pinneberg
25494,7,Pinneberg
25364,7,Pinneberg
25355,7,Pinneberg
25474,7,Pinneberg
25373,7,Pinneberg
25335,7,Pinneberg
25436,7,Pinneberg
25355,7,Pinneberg
25469,7,Pinneberg
25489,7,Pinneberg
25489,7,Pinneberg
25474,7,Pinneberg
25355,7,Pinneberg
25436,7,Pinneberg
25492,7,Pinneberg
27498,7,Pinneberg
25485,7,Pinneberg
25491,7,Pinneberg
25488,7,Pinneberg
25336,7,Pinneberg
25365,7,Pinneberg
25337,7,Pinneberg
25495,7,Pinneberg
25370,7,Pinneberg
25485,7,Pinneberg
25355,7,Pinneberg
25436,7,Pinneberg
25436,7,Pinneberg
25364,7,Pinneberg
25421,7,Pinneberg
25497,7,Pinneberg
25451,7,Pinneberg
25335,7,Pinneberg
25462,7,Pinneberg
22869,7,Pinneberg
25371,7,Pinneberg
25337,7,Pinneberg
25499,7,Pinneberg
25436,7,Pinneberg
25436,7,Pinneberg
22880,7,Pinneberg
25364,7,Pinneberg
25486,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
23826,8,Segeberg – Stormarn-Mitte
23816,8,Segeberg – Stormarn-Mitte
23813,8,Segeberg – Stormarn-Mitte
24619,8,Segeberg – Stormarn-Mitte
0,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
23824,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
25479,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23826,8,Segeberg – Stormarn-Mitte
23815,8,Segeberg – Stormarn-Mitte
23719,8,Segeberg – Stormarn-Mitte
24610,8,Segeberg – Stormarn-Mitte
23816,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
24628,8,Segeberg – Stormarn-Mitte
24640,8,Segeberg – Stormarn-Mitte
24558,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
24641,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
24568,8,Segeberg – Stormarn-Mitte
24568,8,Segeberg – Stormarn-Mitte
23863,8,Segeberg – Stormarn-Mitte
24629,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23827,8,Segeberg – Stormarn-Mitte
23829,8,Segeberg – Stormarn-Mitte
23816,8,Segeberg – Stormarn-Mitte
24632,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23866,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23813,8,Segeberg – Stormarn-Mitte
23818,8,Segeberg – Stormarn-Mitte
23816,8,Segeberg – Stormarn-Mitte
22846,8,Segeberg – Stormarn-Mitte
24568,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
24568,8,Segeberg – Stormarn-Mitte
23820,8,Segeberg – Stormarn-Mitte
23821,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
24638,8,Segeberg – Stormarn-Mitte
24640,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23823,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
24641,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
24326,8,Segeberg – Stormarn-Mitte
23815,8,Segeberg – Stormarn-Mitte
24643,8,Segeberg – Stormarn-Mitte
24641,8,Segeberg – Stormarn-Mitte
23867,8,Segeberg – Stormarn-Mitte
24619,8,Segeberg – Stormarn-Mitte
23824,8,Segeberg – Stormarn-Mitte
23826,8,Segeberg – Stormarn-Mitte
24610,8,Segeberg – Stormarn-Mitte
23827,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23812,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
24558,8,Segeberg – Stormarn-Mitte
23795,8,Segeberg – Stormarn-Mitte
23827,8,Segeberg – Stormarn-Mitte
23815,8,Segeberg – Stormarn-Mitte
24568,8,Segeberg – Stormarn-Mitte
23829,8,Segeberg – Stormarn-Mitte
23843,8,Segeberg – Stormarn-Mitte
23863,8,Segeberg – Stormarn-Mitte
22941,8,Segeberg – Stormarn-Mitte
22941,8,Segeberg – Stormarn-Mitte
23869,8,Segeberg – Stormarn-Mitte
23845,8,Segeberg – Stormarn-Mitte
22941,8,Segeberg – Stormarn-Mitte
22941,8,Segeberg – Stormarn-Mitte
23847,8,Segeberg – Stormarn-Mitte
23843,8,Segeberg – Stormarn-Mitte
23863,8,Segeberg – Stormarn-Mitte
23847,8,Segeberg – Stormarn-Mitte
23847,8,Segeberg – Stormarn-Mitte
23843,8,Segeberg – Stormarn-Mitte
22889,8,Segeberg – Stormarn-Mitte
22965,8,Segeberg – Stormarn-Mitte
22967,8,Segeberg – Stormarn-Mitte
23847,8,Segeberg – Stormarn-Mitte
22949,8,Segeberg – Stormarn-Mitte
22964,8,Segeberg – Stormarn-Mitte
23843,8,Segeberg – Stormarn-Mitte
23623,9,Ostholstein – Stormarn-Nord
23730,9,Ostholstein – Stormarn-Nord
23611,9,Ostholstein – Stormarn-Nord
23738,9,Ostholstein – Stormarn-Nord
23715,9,Ostholstein – Stormarn-Nord
23747,9,Ostholstein – Stormarn-Nord
23738,9,Ostholstein – Stormarn-Nord
23701,9,Ostholstein – Stormarn-Nord
23758,9,Ostholstein – Stormarn-Nord
23758,9,Ostholstein – Stormarn-Nord
23743,9,Ostholstein – Stormarn-Nord
23775,9,Ostholstein – Stormarn-Nord
23749,9,Ostholstein – Stormarn-Nord
23738,9,Ostholstein – Stormarn-Nord
23774,9,Ostholstein – Stormarn-Nord
23777,9,Ostholstein – Stormarn-Nord
23738,9,Ostholstein – Stormarn-Nord
23717,9,Ostholstein – Stormarn-Nord
23746,9,Ostholstein – Stormarn-Nord
23738,9,Ostholstein – Stormarn-Nord
23714,9,Ostholstein – Stormarn-Nord
23738,9,Ostholstein – Stormarn-Nord
23779,9,Ostholstein – Stormarn-Nord
23730,9,Ostholstein – Stormarn-Nord
23758,9,Ostholstein – Stormarn-Nord
23626,9,Ostholstein – Stormarn-Nord
23738,9,Ostholstein – Stormarn-Nord
23730,9,Ostholstein – Stormarn-Nord
23744,9,Ostholstein – Stormarn-Nord
23730,9,Ostholstein – Stormarn-Nord
23617,9,Ostholstein – Stormarn-Nord
23701,9,Ostholstein – Stormarn-Nord
23669,9,Ostholstein – Stormarn-Nord
23758,9,Ostholstein – Stormarn-Nord
23683,9,Ostholstein – Stormarn-Nord
23769,9,Ostholstein – Stormarn-Nord
23619,9,Ostholstein – Stormarn-Nord
23858,9,Ostholstein – Stormarn-Nord
23619,9,Ostholstein – Stormarn-Nord
23858,9,Ostholstein – Stormarn-Nord
23619,9,Ostholstein – Stormarn-Nord
23860,9,Ostholstein – Stormarn-Nord
23619,9,Ostholstein – Stormarn-Nord
23619,9,Ostholstein – Stormarn-Nord
23858,9,Ostholstein – Stormarn-Nord
23847,9,Ostholstein – Stormarn-Nord
23619,9,Ostholstein – Stormarn-Nord
23858,9,Ostholstein – Stormarn-Nord
23858,9,Ostholstein – Stormarn-Nord
23909,10,Herzogtum Lauenburg – Stormarn-Süd
23881,10,Herzogtum Lauenburg – Stormarn-Süd
21521,10,Herzogtum Lauenburg – Stormarn-Süd
23909,10,Herzogtum Lauenburg – Stormarn-Süd
23881,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
23899,10,Herzogtum Lauenburg – Stormarn-Süd
21039,10,Herzogtum Lauenburg – Stormarn-Süd
23881,10,Herzogtum Lauenburg – Stormarn-Süd
23881,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
21524,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
21481,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
22946,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
21521,10,Herzogtum Lauenburg – Stormarn-Süd
23898,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
21039,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
23909,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
21502,10,Herzogtum Lauenburg – Stormarn-Süd
23909,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
23627,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
23627,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
23899,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
22929,10,Herzogtum Lauenburg – Stormarn-Süd
21502,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
21526,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
22929,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
23881,10,Herzogtum Lauenburg – Stormarn-Süd
22929,10,Herzogtum Lauenburg – Stormarn-Süd
21527,10,Herzogtum Lauenburg – Stormarn-Süd
21529,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
22958,10,Herzogtum Lauenburg – Stormarn-Süd
23898,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
23881,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
21481,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
23909,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
23879,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
21516,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
23881,10,Herzogtum Lauenburg – Stormarn-Süd
23896,10,Herzogtum Lauenburg – Stormarn-Süd
23896,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
23896,10,Herzogtum Lauenburg – Stormarn-Süd
23909,10,Herzogtum Lauenburg – Stormarn-Süd
23896,10,Herzogtum Lauenburg – Stormarn-Süd
23909,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
0,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
21481,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
21516,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
23883,10,Herzogtum Lauenburg – Stormarn-Süd
21493,10,Herzogtum Lauenburg – Stormarn-Süd
21516,10,Herzogtum Lauenburg – Stormarn-Süd
23896,10,Herzogtum Lauenburg – Stormarn-Süd
21483,10,Herzogtum Lauenburg – Stormarn-Süd
21465,10,Herzogtum Lauenburg – Stormarn-Süd
21502,10,Herzogtum Lauenburg – Stormarn-Süd
21514,10,Herzogtum Lauenburg – Stormarn-Süd
21521,10,Herzogtum Lauenburg – Stormarn-Süd
21516,10,Herzogtum Lauenburg – Stormarn-Süd
21502,10,Herzogtum Lauenburg – Stormarn-Süd
23911,10,Herzogtum Lauenburg – Stormarn-Süd
22926,10,Herzogtum Lauenburg – Stormarn-Süd
22885,10,Herzogtum Lauenburg – Stormarn-Süd
22145,10,Herzogtum Lauenburg – Stormarn-Süd
21509,10,Herzogtum Lauenburg – Stormarn-Süd
22946,10,Herzogtum Lauenburg – Stormarn-Süd
22956,10,Herzogtum Lauenburg – Stormarn-Süd
22946,10,Herzogtum Lauenburg – Stormarn-Süd
22927,10,Herzogtum Lauenburg – Stormarn-Süd
22929,10,Herzogtum Lauenburg – Stormarn-Süd
22946,10,Herzogtum Lauenburg – Stormarn-Süd
22955,10,Herzogtum Lauenburg – Stormarn-Süd
22929,10,Herzogtum Lauenburg – Stormarn-Süd
22952,10,Herzogtum Lauenburg – Stormarn-Süd
22113,10,Herzogtum Lauenburg – Stormarn-Süd
22929,10,Herzogtum Lauenburg – Stormarn-Süd
21465,10,Herzogtum Lauenburg – Stormarn-Süd
22962,10,Herzogtum Lauenburg – Stormarn-Süd
22145,10,Herzogtum Lauenburg – Stormarn-Süd
22946,10,Herzogtum Lauenburg – Stormarn-Süd
22969,10,Herzogtum Lauenburg – Stormarn-Süd
22946,10,Herzogtum Lauenburg – Stormarn-Süd
23552,11,Lübeck
23919,11,Lübeck
23919,11,Lübeck
23847,11,Lübeck
23847,11,Lübeck
23919,11,Lübeck
23847,11,Lübeck
23847,11,Lübeck
23860,11,Lübeck
23847,11,Lübeck
23628,11,Lübeck
23898,11,Lübeck
23628,11,Lübeck
23898,11,Lübeck
22959,11,Lübeck
23898,11,Lübeck
23919,11,Lübeck
23919,11,Lübeck
23898,11,Lübeck
23847,11,Lübeck
22929,11,Lübeck
23847,11,Lübeck
23847,11,Lübeck
23847,11,Lübeck
23898,11,Lübeck
23847,11,Lübeck
23847,11,Lübeck
23898,11,Lübeck
19053,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19069,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19071,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19071,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19071,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23942,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19209,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19071,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23936,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19069,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19069,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23923,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19209,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23923,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19209,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19069,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23923,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19209,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23923,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19069,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23923,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19205,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19069,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19217,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
23923,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19288,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19230,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19300,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19230,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19230,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19258,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19258,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19306,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19230,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19258,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19273,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19306,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19294,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19230,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19300,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19357,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19260,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19303,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19073,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19294,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19258,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19230,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19288,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
19294,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I
